Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,3,0,0.714285731,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,4,0,0.571428597,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,5,0,0.5,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,6,0,0.607142866,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,7,0,0.589285731,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,8,0,0.517857134,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,9,0,0.589285731,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,10,0,0.535714269,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,1,0,0.509581864,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,2,0,0.526567936,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,3,0,0.534407675,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,4,0,0.521776974,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,5,0,0.51219511,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,6,0,0.51219511,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,7,0,0.537020922,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,8,0,0.503048778,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,9,0,0.561846673,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,10,0,0.542247415,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,BC,11,0,0.567944229,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Default,1,0,0.557055771,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,1,0,0.467334509,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,2,0,0.578832746,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,3,0,0.550958216,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,4,0,0.571864128,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,6,0,0.58449477,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,7,0,0.501742184,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,8,0,0.495644599,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,9,0,0.53222996,Logits,TRUE
Alpaca-7B,StrategyQA,Alpaca,Unobserved,10,0,0.494337976,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Default,1,0,0.135316074,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,1,0,0.448694021,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,2,0,0.493872553,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,3,0,0.537807286,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,4,0,0.536764681,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,5,0,0.544465184,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,6,0,0.52474761,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,7,0,0.569487095,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,8,0,0.525076807,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,9,0,0.507444382,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,10,0,0.536764681,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,11,0,0.545599222,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,12,0,0.457601696,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,13,0,0.501591325,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,14,0,0.501591325,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,15,0,0.546349108,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,16,0,0.526594937,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,17,0,0.523576975,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,18,0,0.550043881,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,19,0,0.456559122,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,QA,20,0,0.449608564,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,1,0,0.132938251,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,2,0,0.133889377,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,3,0,0.230318993,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,4,0,0.13288337,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,5,0,0.241458148,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,6,0,0.144022539,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,7,0,0.241458148,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,8,0,0.132791921,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,9,0,0.23520267,Logits,TRUE
Alpaca-7B,Vitaminc_Fact_Verification,Alpaca,Unobserved,10,0,0.234416157,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,1,0,0.546309173,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,2,0,0.52228415,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,3,0,0.518105865,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,4,0,0.507660151,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,5,0,0.498259068,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,6,0,0.498259068,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,7,0,0.557799459,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,8,0,0.557451248,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,9,0,0.429665744,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,10,0,0.431754887,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,BC,11,0,0.439415038,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Default,1,0,0.519150436,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,1,0,0.557799459,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,2,0,0.557451248,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,3,0,0.55884403,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,4,0,0.445334256,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,5,0,0.563022256,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,6,0,0.443593323,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,7,0,0.556406677,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,8,0,0.556406677,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,9,0,0.556406677,Logits,TRUE
Alpaca-7B,Winowhy,Alpaca,Unobserved,10,0,0.556406677,Logits,TRUE
