Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,3,0,0.607142866,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,4,0,0.517857134,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,5,0,0.5,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,6,0,0.589285731,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,7,0,0.678571403,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,8,0,0.553571403,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,9,0,0.553571403,Logits,TRUE
Alpaca-13B,Strange_Stories,Alpaca,Unobserved,10,0,0.571428597,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,1,0,0.586236954,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,2,0,0.581010461,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,3,0,0.563153327,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,4,0,0.595818818,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,5,0,0.547038317,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,6,0,0.547038317,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,7,0,0.562717795,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,8,0,0.468641102,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,9,0,0.589285731,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,10,0,0.597125411,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,BC,11,0,0.59668988,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Default,1,0,0.627613246,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,1,0,0.609320581,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,2,0,0.624128938,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,3,0,0.627613246,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,4,0,0.634581864,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,6,0,0.60496515,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,7,0,0.599303126,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,8,0,0.59277004,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,9,0,0.602787435,Logits,TRUE
Alpaca-13B,StrategyQA,Alpaca,Unobserved,10,0,0.572299659,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Default,1,0,0.135627016,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,1,0,0.558037043,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,2,0,0.571224749,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,3,0,0.528113127,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,4,0,0.5439713,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,5,0,0.590869188,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,6,0,0.572029531,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,7,0,0.597673416,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,8,0,0.505176306,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,9,0,0.517614126,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,10,0,0.5439713,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,11,0,0.567694604,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,12,0,0.570328534,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,13,0,0.504133761,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,14,0,0.504133761,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,15,0,0.557323694,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,16,0,0.564475417,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,17,0,0.548507452,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,18,0,0.542709231,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,19,0,0.507444382,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,QA,20,0,0.578431368,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,1,0,0.135169744,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,2,0,0.137712181,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,3,0,0.143638432,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,4,0,0.133212611,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,5,0,0.332656562,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,6,0,0.309610039,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,7,0,0.332656562,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,8,0,0.132791921,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,9,0,0.579272747,Logits,TRUE
Alpaca-13B,Vitaminc_Fact_Verification,Alpaca,Unobserved,10,0,0.228508189,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,1,0,0.518802226,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,2,0,0.540738165,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,3,0,0.544916451,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,4,0,0.542827308,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,5,0,0.530988872,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,6,0,0.530988872,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,7,0,0.597493052,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,8,0,0.532033443,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,9,0,0.469011128,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,10,0,0.442896932,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,BC,11,0,0.452994436,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Default,1,0,0.504526436,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,1,0,0.600278556,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,2,0,0.584958196,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,3,0,0.592618406,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,4,0,0.443593323,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,5,0,0.611420631,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,6,0,0.444986075,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,7,0,0.565807819,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,8,0,0.584610045,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,9,0,0.570334256,Logits,TRUE
Alpaca-13B,Winowhy,Alpaca,Unobserved,10,0,0.563718677,Logits,TRUE
